kabupaten_kota,kecamatan,desa_kelurahan,status,jenis_kelamin,jumlah_penduduk,tahun
KABUPATEN BOGOR,CARINGIN,CIDERUM,DESA,PEREMPUAN,7147,2019
KABUPATEN BOGOR,CARINGIN,CIHERANG PONDOK,DESA,LAKI-LAKI,6176,2019
KABUPATEN BOGOR,CARINGIN,CIHERANG PONDOK,DESA,PEREMPUAN,5910,2019
KABUPATEN BOGOR,CARINGIN,CIMANDE HILIR,DESA,LAKI-LAKI,4049,2019
KABUPATEN BOGOR,CARINGIN,CIMANDE HILIR,DESA,PEREMPUAN,3842,2019
KABUPATEN BOGOR,CIAWI,CILEUNGSI,DESA,LAKI-LAKI,2954,2019
KABUPATEN BOGOR,CIAWI,CILEUNGSI,DESA,PEREMPUAN,2794,2019
KABUPATEN BOGOR,CIAWI,CITAPEN,DESA,LAKI-LAKI,2431,2019
KABUPATEN BOGOR,CIAWI,CITAPEN,DESA,PEREMPUAN,2355,2019
KABUPATEN BOGOR,CIAWI,CIBEDUG,DESA,LAKI-LAKI,3886,2019
KABUPATEN BOGOR,CIAWI,CIBEDUG,DESA,PEREMPUAN,3581,2019
KABUPATEN BOGOR,CIAWI,BOJONG MURNI,DESA,LAKI-LAKI,3222,2019
KABUPATEN BOGOR,CIAWI,BOJONG MURNI,DESA,PEREMPUAN,3044,2019
KABUPATEN BOGOR,CIAWI,JAMBU LUWUK,DESA,LAKI-LAKI,2515,2019
KABUPATEN BOGOR,CIAWI,JAMBU LUWUK,DESA,PEREMPUAN,2491,2019
KABUPATEN BOGOR,CIAWI,BANJAR SARI,DESA,LAKI-LAKI,4555,2019
KABUPATEN BOGOR,CIAWI,BANJAR SARI,DESA,PEREMPUAN,4371,2019
KABUPATEN BOGOR,CIAWI,BANJAR WANGI,DESA,LAKI-LAKI,4364,2019
KABUPATEN BOGOR,CIAWI,BANJAR WANGI,DESA,PEREMPUAN,4179,2019
KABUPATEN BOGOR,CIAWI,BITUNG SARI,DESA,LAKI-LAKI,2605,2019
KABUPATEN BOGOR,CIAWI,BITUNG SARI,DESA,PEREMPUAN,2410,2019
KABUPATEN BOGOR,CIAWI,TELUK PINANG,DESA,LAKI-LAKI,3909,2019
KABUPATEN BOGOR,CIAWI,TELUK PINANG,DESA,PEREMPUAN,3703,2019
KABUPATEN BOGOR,CIAWI,BANJAR WARU,DESA,LAKI-LAKI,5303,2019
KABUPATEN BOGOR,CIAWI,BANJAR WARU,DESA,PEREMPUAN,5170,2019
KABUPATEN BOGOR,CIAWI,CIAWI,DESA,LAKI-LAKI,2316,2019
KABUPATEN BOGOR,CIAWI,CIAWI,DESA,PEREMPUAN,2295,2019
KABUPATEN BOGOR,CIAWI,BENDUNGAN,DESA,LAKI-LAKI,3527,2019
KABUPATEN BOGOR,CIAWI,BENDUNGAN,DESA,PEREMPUAN,3307,2019
KABUPATEN BOGOR,CIAWI,PANDANSARI,DESA,LAKI-LAKI,3250,2019
KABUPATEN BOGOR,CIAWI,PANDANSARI,DESA,PEREMPUAN,3216,2019
KABUPATEN BOGOR,CISARUA,CITEKO,DESA,LAKI-LAKI,1450,2019
KABUPATEN BOGOR,CISARUA,CITEKO,DESA,PEREMPUAN,1506,2019
KABUPATEN BOGOR,CISARUA,CIBEUREUM,DESA,LAKI-LAKI,4759,2019
KABUPATEN BOGOR,CISARUA,CIBEUREUM,DESA,PEREMPUAN,4278,2019
KABUPATEN BOGOR,CISARUA,TUGU SELATAN,DESA,LAKI-LAKI,5473,2019
KABUPATEN BOGOR,CISARUA,TUGU SELATAN,DESA,PEREMPUAN,5092,2019
KABUPATEN BOGOR,CISARUA,TUGU UTARA,DESA,LAKI-LAKI,3391,2019
KABUPATEN BOGOR,CISARUA,TUGU UTARA,DESA,PEREMPUAN,3323,2019
KABUPATEN BOGOR,CISARUA,BATU LAYANG,DESA,LAKI-LAKI,7755,2019
KABUPATEN BOGOR,CISARUA,BATU LAYANG,DESA,PEREMPUAN,7103,2019
KABUPATEN BOGOR,CISARUA,CISARUA,KELURAHAN,LAKI-LAKI,2367,2019
KABUPATEN BOGOR,CISARUA,CISARUA,KELURAHAN,PEREMPUAN,2307,2019
KABUPATEN BOGOR,CISARUA,KOPO,DESA,LAKI-LAKI,3637,2019
KABUPATEN BOGOR,CISARUA,KOPO,DESA,PEREMPUAN,3436,2019
KABUPATEN BOGOR,CISARUA,LEUWIMALANG,DESA,LAKI-LAKI,6380,2019
KABUPATEN BOGOR,CISARUA,LEUWIMALANG,DESA,PEREMPUAN,6078,2019
KABUPATEN BOGOR,CISARUA,JOGJOGAN,DESA,LAKI-LAKI,2222,2019
KABUPATEN BOGOR,CISARUA,JOGJOGAN,DESA,PEREMPUAN,2204,2019
KABUPATEN BOGOR,CISARUA,CILEMBER,DESA,LAKI-LAKI,1096,2019
KABUPATEN BOGOR,CISARUA,CILEMBER,DESA,PEREMPUAN,1053,2019
KABUPATEN BOGOR,MEGAMENDUNG,SUKARESMI,DESA,LAKI-LAKI,1370,2019
KABUPATEN BOGOR,MEGAMENDUNG,SUKARESMI,DESA,PEREMPUAN,1368,2019
KABUPATEN BOGOR,MEGAMENDUNG,SUKAGALIH,DESA,LAKI-LAKI,4501,2019
KABUPATEN BOGOR,MEGAMENDUNG,SUKAGALIH,DESA,PEREMPUAN,4151,2019
KABUPATEN BOGOR,MEGAMENDUNG,KUTA,DESA,LAKI-LAKI,4943,2019
KABUPATEN BOGOR,MEGAMENDUNG,KUTA,DESA,PEREMPUAN,4407,2019
KABUPATEN BOGOR,MEGAMENDUNG,SUKAKARYA,DESA,LAKI-LAKI,3798,2019
KABUPATEN BOGOR,MEGAMENDUNG,SUKAKARYA,DESA,PEREMPUAN,3435,2019
KABUPATEN BOGOR,MEGAMENDUNG,SUKAMANAH,DESA,LAKI-LAKI,1427,2019
KABUPATEN BOGOR,MEGAMENDUNG,SUKAMANAH,DESA,PEREMPUAN,1413,2019
KABUPATEN BOGOR,MEGAMENDUNG,SUKAMAJU,DESA,LAKI-LAKI,2481,2019
KABUPATEN BOGOR,MEGAMENDUNG,SUKAMAJU,DESA,PEREMPUAN,2148,2019
KABUPATEN BOGOR,MEGAMENDUNG,SUKAMAHI,DESA,LAKI-LAKI,4016,2019
KABUPATEN BOGOR,MEGAMENDUNG,SUKAMAHI,DESA,PEREMPUAN,3615,2019
KABUPATEN BOGOR,MEGAMENDUNG,GADOG,DESA,LAKI-LAKI,3438,2019
KABUPATEN BOGOR,MEGAMENDUNG,GADOG,DESA,PEREMPUAN,3178,2019
KABUPATEN BOGOR,MEGAMENDUNG,CIPAYUNG,DESA,LAKI-LAKI,3878,2019
KABUPATEN BOGOR,MEGAMENDUNG,CIPAYUNG,DESA,PEREMPUAN,3663,2019
KABUPATEN BOGOR,MEGAMENDUNG,CIPAYUNG GIRANG,DESA,LAKI-LAKI,3379,2019
KABUPATEN BOGOR,MEGAMENDUNG,CIPAYUNG GIRANG,DESA,PEREMPUAN,2894,2019
KABUPATEN BOGOR,MEGAMENDUNG,MEGAMENDUNG,DESA,LAKI-LAKI,3986,2019
KABUPATEN BOGOR,MEGAMENDUNG,MEGAMENDUNG,DESA,PEREMPUAN,3697,2019
KABUPATEN BOGOR,MEGAMENDUNG,PASIR ANGIN,DESA,LAKI-LAKI,3684,2019
KABUPATEN BOGOR,MEGAMENDUNG,PASIR ANGIN,DESA,PEREMPUAN,3350,2019
KABUPATEN BOGOR,SUKARAJA,CIBANON,DESA,LAKI-LAKI,5348,2019
KABUPATEN BOGOR,SUKARAJA,CIBANON,DESA,PEREMPUAN,4932,2019
KABUPATEN BOGOR,SUKARAJA,GUNUNG GEULIS,DESA,LAKI-LAKI,5029,2019
KABUPATEN BOGOR,SUKARAJA,GUNUNG GEULIS,DESA,PEREMPUAN,4950,2019
KABUPATEN BOGOR,SUKARAJA,NAGRAK,DESA,LAKI-LAKI,7363,2019
KABUPATEN BOGOR,SUKARAJA,NAGRAK,DESA,PEREMPUAN,7427,2019
KABUPATEN BOGOR,SUKARAJA,SUKATANI,DESA,LAKI-LAKI,2332,2019
KABUPATEN BOGOR,SUKARAJA,SUKATANI,DESA,PEREMPUAN,2210,2019
KABUPATEN BOGOR,SUKARAJA,SUKARAJA,DESA,LAKI-LAKI,2316,2019
KABUPATEN BOGOR,SUKARAJA,SUKARAJA,DESA,PEREMPUAN,2130,2019
KABUPATEN BOGOR,SUKARAJA,CIKEAS,DESA,LAKI-LAKI,8354,2019
KABUPATEN BOGOR,SUKARAJA,CIKEAS,DESA,PEREMPUAN,8363,2019
KABUPATEN BOGOR,SUKARAJA,CADAS NGAMPAR,DESA,LAKI-LAKI,13064,2019
KABUPATEN BOGOR,SUKARAJA,CADAS NGAMPAR,DESA,PEREMPUAN,12839,2019
KABUPATEN BOGOR,SUKARAJA,PASIRLAJA,DESA,LAKI-LAKI,4013,2019
KABUPATEN BOGOR,SUKARAJA,PASIRLAJA,DESA,PEREMPUAN,3880,2019
KABUPATEN BOGOR,SUKARAJA,CIJUJUNG,DESA,LAKI-LAKI,14014,2019
KABUPATEN BOGOR,SUKARAJA,CIJUJUNG,DESA,PEREMPUAN,13706,2019
KABUPATEN BOGOR,SUKARAJA,CIMANDALA,DESA,LAKI-LAKI,3493,2019
KABUPATEN BOGOR,SUKARAJA,CIMANDALA,DESA,PEREMPUAN,3154,2019
KABUPATEN BOGOR,SUKARAJA,PASIR JAMBU,DESA,LAKI-LAKI,6446,2019
KABUPATEN BOGOR,SUKARAJA,PASIR JAMBU,DESA,PEREMPUAN,6180,2019
KABUPATEN BOGOR,SUKARAJA,CILEBUT TIMUR,DESA,LAKI-LAKI,3890,2019
KABUPATEN BOGOR,SUKARAJA,CILEBUT TIMUR,DESA,PEREMPUAN,3727,2019
KABUPATEN BOGOR,SUKARAJA,CILEBUT BARAT,DESA,LAKI-LAKI,12619,2019
KABUPATEN BOGOR,SUKARAJA,CILEBUT BARAT,DESA,PEREMPUAN,12193,2019
KABUPATEN BOGOR,BABAKAN MADANG,CIJAYANTI,DESA,LAKI-LAKI,7473,2019
KABUPATEN BOGOR,BABAKAN MADANG,CIJAYANTI,DESA,PEREMPUAN,7024,2019
KABUPATEN BOGOR,BABAKAN MADANG,BOJONG KONENG,DESA,LAKI-LAKI,6525,2019
KABUPATEN BOGOR,BABAKAN MADANG,BOJONG KONENG,DESA,PEREMPUAN,5919,2019
KABUPATEN BOGOR,BABAKAN MADANG,KARANG TENGAH,DESA,LAKI-LAKI,7626,2019
KABUPATEN BOGOR,BABAKAN MADANG,KARANG TENGAH,DESA,PEREMPUAN,6936,2019
KABUPATEN BOGOR,BABAKAN MADANG,SUMUR BATU,DESA,LAKI-LAKI,3784,2019
KABUPATEN BOGOR,BABAKAN MADANG,SUMUR BATU,DESA,PEREMPUAN,3610,2019
KABUPATEN BOGOR,BABAKAN MADANG,BABAKAN MADANG,DESA,LAKI-LAKI,4200,2019
KABUPATEN BOGOR,BABAKAN MADANG,BABAKAN MADANG,DESA,PEREMPUAN,4126,2019
KABUPATEN BOGOR,BABAKAN MADANG,CITARINGGUL,DESA,LAKI-LAKI,3578,2019
KABUPATEN BOGOR,BABAKAN MADANG,CITARINGGUL,DESA,PEREMPUAN,3407,2019
KABUPATEN BOGOR,BABAKAN MADANG,CIPAMBUAN,DESA,LAKI-LAKI,2336,2019
KABUPATEN BOGOR,BABAKAN MADANG,CIPAMBUAN,DESA,PEREMPUAN,2049,2019
KABUPATEN BOGOR,BABAKAN MADANG,KADUMANGU,DESA,LAKI-LAKI,7639,2019
KABUPATEN BOGOR,BABAKAN MADANG,KADUMANGU,DESA,PEREMPUAN,7084,2019
KABUPATEN BOGOR,BABAKAN MADANG,SENTUL,DESA,LAKI-LAKI,8042,2019
KABUPATEN BOGOR,BABAKAN MADANG,SENTUL,DESA,PEREMPUAN,7533,2019
KABUPATEN BOGOR,SUKAMAKMUR,SUKAWANGI,DESA,LAKI-LAKI,3915,2019
KABUPATEN BOGOR,SUKAMAKMUR,SUKAWANGI,DESA,PEREMPUAN,3799,2019
KABUPATEN BOGOR,SUKAMAKMUR,SUKAHARJA,DESA,LAKI-LAKI,3378,2019
KABUPATEN BOGOR,SUKAMAKMUR,SUKAHARJA,DESA,PEREMPUAN,2999,2019
KABUPATEN BOGOR,SUKAMAKMUR,WARGAJAYA,DESA,LAKI-LAKI,1820,2019
KABUPATEN BOGOR,SUKAMAKMUR,WARGAJAYA,DESA,PEREMPUAN,1832,2019
KABUPATEN BOGOR,SUKAMAKMUR,SIRNAJAYA,DESA,LAKI-LAKI,3695,2019
KABUPATEN BOGOR,SUKAMAKMUR,SIRNAJAYA,DESA,PEREMPUAN,3448,2019
KABUPATEN BOGOR,SUKAMAKMUR,SUKAMULYA,DESA,LAKI-LAKI,4695,2019
KABUPATEN BOGOR,SUKAMAKMUR,SUKAMULYA,DESA,PEREMPUAN,4308,2019
KABUPATEN BOGOR,SUKAMAKMUR,SUKAMAKMUR,DESA,LAKI-LAKI,3131,2019
KABUPATEN BOGOR,SUKAMAKMUR,SUKAMAKMUR,DESA,PEREMPUAN,3035,2019
KABUPATEN BOGOR,SUKAMAKMUR,CIBADAK,KELURAHAN,LAKI-LAKI,3479,2019
KABUPATEN BOGOR,SUKAMAKMUR,CIBADAK,KELURAHAN,PEREMPUAN,3083,2019
KABUPATEN BOGOR,SUKAMAKMUR,PABUARAN,DESA,LAKI-LAKI,2800,2019
KABUPATEN BOGOR,SUKAMAKMUR,PABUARAN,DESA,PEREMPUAN,2731,2019
KABUPATEN BOGOR,SUKAMAKMUR,SUKADAMAI,KELURAHAN,LAKI-LAKI,3503,2019
KABUPATEN BOGOR,SUKAMAKMUR,SUKADAMAI,KELURAHAN,PEREMPUAN,3149,2019
KABUPATEN BOGOR,SUKAMAKMUR,SUKARESMI,DESA,LAKI-LAKI,3477,2019
KABUPATEN BOGOR,SUKAMAKMUR,SUKARESMI,DESA,PEREMPUAN,3207,2019
KABUPATEN BOGOR,CARIU,KARYA MEKAR,DESA,LAKI-LAKI,1793,2019
KABUPATEN BOGOR,CARIU,KARYA MEKAR,DESA,PEREMPUAN,1830,2019
KABUPATEN BOGOR,CARIU,BANTAR KUNING,DESA,LAKI-LAKI,5066,2019
KABUPATEN BOGOR,CARIU,BANTAR KUNING,DESA,PEREMPUAN,5024,2019
KABUPATEN BOGOR,CARIU,CIKUTAMAHI,DESA,LAKI-LAKI,1787,2019
KABUPATEN BOGOR,CARIU,CIKUTAMAHI,DESA,PEREMPUAN,1779,2019
KABUPATEN BOGOR,CARIU,CIBATU TIGA,DESA,LAKI-LAKI,2244,2019
KABUPATEN BOGOR,CARIU,CIBATU TIGA,DESA,PEREMPUAN,2177,2019
KABUPATEN BOGOR,CARIU,MEKARWANGI,KELURAHAN,LAKI-LAKI,1461,2019
KABUPATEN BOGOR,CARIU,MEKARWANGI,KELURAHAN,PEREMPUAN,1497,2019
KABUPATEN BOGOR,CARIU,TEGAL PANJANG,DESA,LAKI-LAKI,2663,2019
KABUPATEN BOGOR,CARIU,TEGAL PANJANG,DESA,PEREMPUAN,2470,2019
KABUPATEN BOGOR,CARIU,CARIU,DESA,LAKI-LAKI,2123,2019
KABUPATEN BOGOR,CARIU,CARIU,DESA,PEREMPUAN,2118,2019
KABUPATEN BOGOR,CARIU,KUTA MEKAR,DESA,LAKI-LAKI,2595,2019
KABUPATEN BOGOR,CARIU,KUTA MEKAR,DESA,PEREMPUAN,2597,2019
KABUPATEN BOGOR,CARIU,SUKAJADI,DESA,LAKI-LAKI,2620,2019
KABUPATEN BOGOR,CARIU,SUKAJADI,DESA,PEREMPUAN,2495,2019
KABUPATEN BOGOR,CARIU,BABAKAN RADEN,DESA,LAKI-LAKI,2281,2019
KABUPATEN BOGOR,CARIU,BABAKAN RADEN,DESA,PEREMPUAN,2255,2019
KABUPATEN BOGOR,TANJUNGSARI,CIBADAK,DESA,LAKI-LAKI,2871,2019
KABUPATEN BOGOR,TANJUNGSARI,CIBADAK,DESA,PEREMPUAN,2671,2019
KABUPATEN BOGOR,TANJUNGSARI,TANJUNG SARI,DESA,LAKI-LAKI,19564,2019
KABUPATEN BOGOR,TANJUNGSARI,TANJUNG SARI,DESA,PEREMPUAN,18975,2019
KABUPATEN BOGOR,TANJUNGSARI,SINARSARI,DESA,LAKI-LAKI,3549,2019
KABUPATEN BOGOR,TANJUNGSARI,SINARSARI,DESA,PEREMPUAN,3412,2019
KABUPATEN BOGOR,TANJUNGSARI,SINARRASA,DESA,LAKI-LAKI,1486,2019
KABUPATEN BOGOR,TANJUNGSARI,SINARRASA,DESA,PEREMPUAN,1539,2019
KABUPATEN BOGOR,TANJUNGSARI,BUANAJAYA,DESA,LAKI-LAKI,3788,2019
KABUPATEN BOGOR,TANJUNGSARI,BUANAJAYA,DESA,PEREMPUAN,3695,2019
KABUPATEN BOGOR,TANJUNGSARI,ANTAJAYA,DESA,LAKI-LAKI,4014,2019
KABUPATEN BOGOR,TANJUNGSARI,ANTAJAYA,DESA,PEREMPUAN,3864,2019
KABUPATEN BOGOR,TANJUNGSARI,PASIR TANJUNG,DESA,LAKI-LAKI,1998,2019
KABUPATEN BOGOR,TANJUNGSARI,PASIR TANJUNG,DESA,PEREMPUAN,1946,2019
KABUPATEN BOGOR,TANJUNGSARI,TANJUNG RASA,DESA,LAKI-LAKI,12483,2019
KABUPATEN BOGOR,TANJUNGSARI,TANJUNG RASA,DESA,PEREMPUAN,12098,2019
KABUPATEN BOGOR,TANJUNGSARI,SUKARASA,DESA,LAKI-LAKI,26159,2019
KABUPATEN BOGOR,TANJUNGSARI,SUKARASA,DESA,PEREMPUAN,25968,2019
KABUPATEN BOGOR,TANJUNGSARI,SELAWANGI,DESA,LAKI-LAKI,2548,2019
KABUPATEN BOGOR,TANJUNGSARI,SELAWANGI,DESA,PEREMPUAN,2508,2019
KABUPATEN BOGOR,JONGGOL,SUKAJAYA,DESA,LAKI-LAKI,2902,2019
KABUPATEN BOGOR,JONGGOL,SUKAJAYA,DESA,PEREMPUAN,2737,2019
KABUPATEN BOGOR,JONGGOL,SUKANEGARA,DESA,LAKI-LAKI,8203,2019
KABUPATEN BOGOR,JONGGOL,SUKANEGARA,DESA,PEREMPUAN,8124,2019
KABUPATEN BOGOR,JONGGOL,CIBODAS,DESA,LAKI-LAKI,4812,2019
KABUPATEN BOGOR,JONGGOL,CIBODAS,DESA,PEREMPUAN,4726,2019
KABUPATEN BOGOR,JONGGOL,SINGASARI,DESA,LAKI-LAKI,3132,2019
KABUPATEN BOGOR,JONGGOL,SINGASARI,DESA,PEREMPUAN,2675,2019
KABUPATEN BOGOR,JONGGOL,SINGAJAYA,DESA,LAKI-LAKI,1928,2019
KABUPATEN BOGOR,JONGGOL,SINGAJAYA,DESA,PEREMPUAN,1849,2019
KABUPATEN BOGOR,JONGGOL,SUKASIRNA,DESA,LAKI-LAKI,3481,2019
KABUPATEN BOGOR,JONGGOL,SUKASIRNA,DESA,PEREMPUAN,3439,2019
KABUPATEN BOGOR,JONGGOL,BALEKAMBANG,DESA,LAKI-LAKI,6914,2019
KABUPATEN BOGOR,JONGGOL,BALEKAMBANG,DESA,PEREMPUAN,6951,2019
KABUPATEN BOGOR,JONGGOL,BENDUNGAN,DESA,LAKI-LAKI,7752,2019
KABUPATEN BOGOR,JONGGOL,BENDUNGAN,DESA,PEREMPUAN,7667,2019
KABUPATEN BOGOR,JONGGOL,SIRNAGALIH,DESA,LAKI-LAKI,10225,2019
KABUPATEN BOGOR,JONGGOL,SIRNAGALIH,DESA,PEREMPUAN,10146,2019
KABUPATEN BOGOR,JONGGOL,JONGGOL,DESA,LAKI-LAKI,2039,2019
KABUPATEN BOGOR,JONGGOL,JONGGOL,DESA,PEREMPUAN,1900,2019
KABUPATEN BOGOR,JONGGOL,SUKAMAJU,DESA,LAKI-LAKI,6699,2019
KABUPATEN BOGOR,JONGGOL,SUKAMAJU,DESA,PEREMPUAN,6350,2019
KABUPATEN BOGOR,JONGGOL,SUKAMANAH,DESA,LAKI-LAKI,2224,2019
KABUPATEN BOGOR,JONGGOL,SUKAMANAH,DESA,PEREMPUAN,2188,2019
KABUPATEN BOGOR,JONGGOL,WENINGGALIH,DESA,LAKI-LAKI,4555,2019
KABUPATEN BOGOR,JONGGOL,WENINGGALIH,DESA,PEREMPUAN,4461,2019
KABUPATEN BOGOR,JONGGOL,SUKAGALIH,DESA,LAKI-LAKI,6213,2019
KABUPATEN BOGOR,JONGGOL,SUKAGALIH,DESA,PEREMPUAN,6055,2019
KABUPATEN BOGOR,CILEUNGSI,DAYEUH,DESA,LAKI-LAKI,8036,2019
KABUPATEN BOGOR,CILEUNGSI,DAYEUH,DESA,PEREMPUAN,8011,2019
KABUPATEN BOGOR,CILEUNGSI,MAMPIR,DESA,LAKI-LAKI,5018,2019
KABUPATEN BOGOR,CILEUNGSI,MAMPIR,DESA,PEREMPUAN,4884,2019
KABUPATEN BOGOR,CILEUNGSI,SETU SARI,DESA,LAKI-LAKI,6509,2019
KABUPATEN BOGOR,CILEUNGSI,SETU SARI,DESA,PEREMPUAN,6401,2019
KABUPATEN BOGOR,CILEUNGSI,CIPEUCANG,DESA,LAKI-LAKI,15360,2019
KABUPATEN BOGOR,CILEUNGSI,CIPEUCANG,DESA,PEREMPUAN,15122,2019
KABUPATEN BOGOR,CILEUNGSI,JATISARI,DESA,LAKI-LAKI,13475,2019
KABUPATEN BOGOR,CILEUNGSI,JATISARI,DESA,PEREMPUAN,13181,2019
KABUPATEN BOGOR,CILEUNGSI,GANDOANG,DESA,LAKI-LAKI,3470,2019
KABUPATEN BOGOR,CILEUNGSI,GANDOANG,DESA,PEREMPUAN,3400,2019
KABUPATEN BOGOR,CILEUNGSI,MEKARSARI,DESA,LAKI-LAKI,17590,2019
KABUPATEN BOGOR,CILEUNGSI,MEKARSARI,DESA,PEREMPUAN,17065,2019
KABUPATEN BOGOR,CILEUNGSI,CILEUNGSI KIDUL,DESA,LAKI-LAKI,8798,2019
KABUPATEN BOGOR,CILEUNGSI,CILEUNGSI KIDUL,DESA,PEREMPUAN,8483,2019
KABUPATEN BOGOR,CILEUNGSI,CILEUNGSI,DESA,LAKI-LAKI,16512,2019
KABUPATEN BOGOR,CILEUNGSI,CILEUNGSI,DESA,PEREMPUAN,16492,2019
KABUPATEN BOGOR,CILEUNGSI,LIMUS NUNGGAL,DESA,LAKI-LAKI,6734,2019
KABUPATEN BOGOR,CILEUNGSI,LIMUS NUNGGAL,DESA,PEREMPUAN,6590,2019
KABUPATEN BOGOR,CILEUNGSI,PASIR ANGIN,DESA,LAKI-LAKI,7128,2019
KABUPATEN BOGOR,CILEUNGSI,PASIR ANGIN,DESA,PEREMPUAN,7296,2019
KABUPATEN BOGOR,CILEUNGSI,CIPENJO,DESA,LAKI-LAKI,5475,2019
KABUPATEN BOGOR,CILEUNGSI,CIPENJO,DESA,PEREMPUAN,5480,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,LEUWIKARET,DESA,LAKI-LAKI,8214,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,LEUWIKARET,DESA,PEREMPUAN,8021,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,LULUT,DESA,LAKI-LAKI,5084,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,LULUT,DESA,PEREMPUAN,4923,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,BANTAR JATI,DESA,LAKI-LAKI,6255,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,BANTAR JATI,DESA,PEREMPUAN,6071,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,NAMBO,DESA,LAKI-LAKI,1931,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,NAMBO,DESA,PEREMPUAN,1819,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,KEMBANG KUNING,DESA,LAKI-LAKI,3753,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,KEMBANG KUNING,DESA,PEREMPUAN,3682,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,KELAPA NUNGGAL,DESA,LAKI-LAKI,4071,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,KELAPA NUNGGAL,DESA,PEREMPUAN,4111,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,LIGARMUKTI,DESA,LAKI-LAKI,2273,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,LIGARMUKTI,DESA,PEREMPUAN,2132,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,BOJONG,DESA,LAKI-LAKI,6205,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,BOJONG,DESA,PEREMPUAN,5779,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,CIKAHURIPAN,DESA,LAKI-LAKI,5133,2019
KABUPATEN BOGOR,KELAPA NUNGGAL,CIKAHURIPAN,DESA,PEREMPUAN,5041,2019
KABUPATEN BOGOR,GUNUNG PUTRI,KARANGGAN,DESA,LAKI-LAKI,2732,2019
KABUPATEN BOGOR,GUNUNG PUTRI,KARANGGAN,DESA,PEREMPUAN,2846,2019
KABUPATEN BOGOR,GUNUNG PUTRI,GUNUNG PUTRI,DESA,LAKI-LAKI,4775,2019
KABUPATEN BOGOR,GUNUNG PUTRI,GUNUNG PUTRI,DESA,PEREMPUAN,4732,2019
KABUPATEN BOGOR,GUNUNG PUTRI,TLAJUNG UDIK,DESA,LAKI-LAKI,1767,2019
KABUPATEN BOGOR,GUNUNG PUTRI,TLAJUNG UDIK,DESA,PEREMPUAN,1743,2019
KABUPATEN BOGOR,GUNUNG PUTRI,BOJONG NANGKA,DESA,LAKI-LAKI,4627,2019
KABUPATEN BOGOR,GUNUNG PUTRI,BOJONG NANGKA,DESA,PEREMPUAN,4468,2019
KABUPATEN BOGOR,GUNUNG PUTRI,CICADAS,DESA,LAKI-LAKI,3189,2019
KABUPATEN BOGOR,GUNUNG PUTRI,CICADAS,DESA,PEREMPUAN,3191,2019
KABUPATEN BOGOR,GUNUNG PUTRI,WANAHERANG,DESA,LAKI-LAKI,3413,2019
KABUPATEN BOGOR,GUNUNG PUTRI,WANAHERANG,DESA,PEREMPUAN,3286,2019
KABUPATEN BOGOR,GUNUNG PUTRI,CIKEAS UDIK,DESA,LAKI-LAKI,3284,2019
KABUPATEN BOGOR,GUNUNG PUTRI,CIKEAS UDIK,DESA,PEREMPUAN,3225,2019
KABUPATEN BOGOR,GUNUNG PUTRI,NAGRAK,DESA,LAKI-LAKI,2420,2019
KABUPATEN BOGOR,GUNUNG PUTRI,NAGRAK,DESA,PEREMPUAN,2437,2019
KABUPATEN BOGOR,GUNUNG PUTRI,CIANGSANA,DESA,LAKI-LAKI,5193,2019
KABUPATEN BOGOR,GUNUNG PUTRI,CIANGSANA,DESA,PEREMPUAN,5163,2019
KABUPATEN BOGOR,GUNUNG PUTRI,BOJONG KULUR,DESA,LAKI-LAKI,4570,2019
KABUPATEN BOGOR,GUNUNG PUTRI,BOJONG KULUR,DESA,PEREMPUAN,4398,2019
KABUPATEN BOGOR,CITEUREUP,TANGKIL,DESA,LAKI-LAKI,10339,2019
KABUPATEN BOGOR,CITEUREUP,TANGKIL,DESA,PEREMPUAN,9878,2019
KABUPATEN BOGOR,CITEUREUP,HAMBALANG,DESA,LAKI-LAKI,10877,2019
KABUPATEN BOGOR,CITEUREUP,HAMBALANG,DESA,PEREMPUAN,10443,2019
KABUPATEN BOGOR,CITEUREUP,TAJUR,KELURAHAN,LAKI-LAKI,500,2019
KABUPATEN BOGOR,CITEUREUP,TAJUR,KELURAHAN,PEREMPUAN,447,2019
KABUPATEN BOGOR,CITEUREUP,PASIR MUKTI,DESA,LAKI-LAKI,9048,2019
KABUPATEN BOGOR,CITEUREUP,PASIR MUKTI,DESA,PEREMPUAN,8773,2019
