id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,status_pemerintahan,jenis_kelamin,jumlah_penduduk,satuan,tahun
22672,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218020,CIJULANG,3218020006,KONDANGJAJAR,32.18.02,CIJULANG,32.18.02.2006,KONDANGJAJAR,DESA,PEREMPUAN,1788,JIWA,2020
22673,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218020,CIJULANG,3218020007,MARGACINTA,32.18.02,CIJULANG,32.18.02.2007,MARGACINTA,DESA,LAKI-LAKI,1519,JIWA,2020
22674,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218020,CIJULANG,3218020007,MARGACINTA,32.18.02,CIJULANG,32.18.02.2007,MARGACINTA,DESA,PEREMPUAN,1659,JIWA,2020
22675,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030001,KERTAJAYA,32.18.04,CIGUGUR,32.18.04.2004,KERTAJAYA,DESA,LAKI-LAKI,2092,JIWA,2020
22676,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030001,KERTAJAYA,32.18.04,CIGUGUR,32.18.04.2004,KERTAJAYA,DESA,PEREMPUAN,1941,JIWA,2020
22677,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030002,BUNISARI,32.18.04,CIGUGUR,32.18.04.2005,BUNISARI,DESA,LAKI-LAKI,1584,JIWA,2020
22678,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030002,BUNISARI,32.18.04,CIGUGUR,32.18.04.2005,BUNISARI,DESA,PEREMPUAN,1591,JIWA,2020
22679,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030003,CIMINDI,32.18.04,CIGUGUR,32.18.04.2002,CIMINDI,DESA,LAKI-LAKI,1977,JIWA,2020
22680,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030003,CIMINDI,32.18.04,CIGUGUR,32.18.04.2002,CIMINDI,DESA,PEREMPUAN,2081,JIWA,2020
22681,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030004,CIGUGUR,32.18.04,CIGUGUR,32.18.04.2001,CIGUGUR,DESA,LAKI-LAKI,1852,JIWA,2020
22682,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030004,CIGUGUR,32.18.04,CIGUGUR,32.18.04.2001,CIGUGUR,DESA,PEREMPUAN,1768,JIWA,2020
22683,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030005,CAMPAKA,32.18.04,CIGUGUR,32.18.04.2006,CAMPAKA,DESA,LAKI-LAKI,1660,JIWA,2020
22684,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030005,CAMPAKA,32.18.04,CIGUGUR,32.18.04.2006,CAMPAKA,DESA,PEREMPUAN,1642,JIWA,2020
22685,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030006,PAGERBUMI,32.18.04,CIGUGUR,32.18.04.2003,PAGERBUMI,DESA,LAKI-LAKI,1094,JIWA,2020
22686,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030006,PAGERBUMI,32.18.04,CIGUGUR,32.18.04.2003,PAGERBUMI,DESA,PEREMPUAN,1020,JIWA,2020
22687,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030007,HARUM MANDALA,32.18.04,CIGUGUR,32.18.04.2007,HARUMANDALA,DESA,LAKI-LAKI,1453,JIWA,2020
22688,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218030,CIGUGUR,3218030007,HARUM MANDALA,32.18.04,CIGUGUR,32.18.04.2007,HARUMANDALA,DESA,PEREMPUAN,1314,JIWA,2020
22689,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040001,JADIMULYA,32.18.05,LANGKAPLANCAR,32.18.05.2008,JADIMULYA,DESA,LAKI-LAKI,1452,JIWA,2020
22690,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040001,JADIMULYA,32.18.05,LANGKAPLANCAR,32.18.05.2008,JADIMULYA,DESA,PEREMPUAN,1471,JIWA,2020
22691,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040002,BANGUNKARYA,32.18.05,LANGKAPLANCAR,32.18.05.2011,BANGUNKARYA,DESA,LAKI-LAKI,1079,JIWA,2020
22692,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040002,BANGUNKARYA,32.18.05,LANGKAPLANCAR,32.18.05.2011,BANGUNKARYA,DESA,PEREMPUAN,1060,JIWA,2020
22693,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040003,SUKAMULYA,32.18.05,LANGKAPLANCAR,32.18.05.2012,SUKAMULYA,DESA,LAKI-LAKI,1026,JIWA,2020
22694,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040003,SUKAMULYA,32.18.05,LANGKAPLANCAR,32.18.05.2012,SUKAMULYA,DESA,PEREMPUAN,1004,JIWA,2020
22695,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040004,JADIKARYA,32.18.05,LANGKAPLANCAR,32.18.05.2009,JADIKARYA,DESA,LAKI-LAKI,1448,JIWA,2020
22696,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040004,JADIKARYA,32.18.05,LANGKAPLANCAR,32.18.05.2009,JADIKARYA,DESA,PEREMPUAN,1475,JIWA,2020
22697,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040005,BUNGURAYA,32.18.05,LANGKAPLANCAR,32.18.05.2015,BUNGUR RAYA,DESA,LAKI-LAKI,1455,JIWA,2020
22698,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040005,BUNGURAYA,32.18.05,LANGKAPLANCAR,32.18.05.2015,BUNGUR RAYA,DESA,PEREMPUAN,1398,JIWA,2020
22699,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040006,BOJONG,32.18.05,LANGKAPLANCAR,32.18.05.2010,BOJONG,DESA,LAKI-LAKI,1061,JIWA,2020
22700,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040006,BOJONG,32.18.05,LANGKAPLANCAR,32.18.05.2010,BOJONG,DESA,PEREMPUAN,1030,JIWA,2020
22701,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040007,KARANGKAMIRI,32.18.05,LANGKAPLANCAR,32.18.05.2001,KARANGKAMIRI,DESA,LAKI-LAKI,3083,JIWA,2020
22702,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040007,KARANGKAMIRI,32.18.05,LANGKAPLANCAR,32.18.05.2001,KARANGKAMIRI,DESA,PEREMPUAN,3017,JIWA,2020
22703,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040008,CISARUA,32.18.05,LANGKAPLANCAR,32.18.05.2014,CISARUA,DESA,LAKI-LAKI,1451,JIWA,2020
22704,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040008,CISARUA,32.18.05,LANGKAPLANCAR,32.18.05.2014,CISARUA,DESA,PEREMPUAN,1408,JIWA,2020
22705,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040009,CIMANGGU,32.18.05,LANGKAPLANCAR,32.18.05.2002,CIMANGGU,DESA,LAKI-LAKI,1892,JIWA,2020
22706,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040009,CIMANGGU,32.18.05,LANGKAPLANCAR,32.18.05.2002,CIMANGGU,DESA,PEREMPUAN,1915,JIWA,2020
22707,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040010,BANGUNJAYA,32.18.05,LANGKAPLANCAR,32.18.05.2006,BANGUNJAYA,DESA,LAKI-LAKI,2464,JIWA,2020
22708,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040010,BANGUNJAYA,32.18.05,LANGKAPLANCAR,32.18.05.2006,BANGUNJAYA,DESA,PEREMPUAN,2383,JIWA,2020
22709,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040011,LANGKAPLANCAR,32.18.05,LANGKAPLANCAR,32.18.05.2003,LANGKAPLANCAR,DESA,LAKI-LAKI,2560,JIWA,2020
22710,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040011,LANGKAPLANCAR,32.18.05,LANGKAPLANCAR,32.18.05.2003,LANGKAPLANCAR,DESA,PEREMPUAN,2431,JIWA,2020
22711,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040012,JAYASARI,32.18.05,LANGKAPLANCAR,32.18.05.2007,JAYASARI,DESA,LAKI-LAKI,1780,JIWA,2020
22712,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040012,JAYASARI,32.18.05,LANGKAPLANCAR,32.18.05.2007,JAYASARI,DESA,PEREMPUAN,1663,JIWA,2020
22713,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040013,PANGKALAN,32.18.05,LANGKAPLANCAR,32.18.05.2004,PANGKALAN,DESA,LAKI-LAKI,2406,JIWA,2020
22714,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040013,PANGKALAN,32.18.05,LANGKAPLANCAR,32.18.05.2004,PANGKALAN,DESA,PEREMPUAN,2384,JIWA,2020
22715,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040014,BOJONGKONDANG,32.18.05,LANGKAPLANCAR,32.18.05.2005,BOJONGKONDANG,DESA,LAKI-LAKI,2122,JIWA,2020
22716,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040014,BOJONGKONDANG,32.18.05,LANGKAPLANCAR,32.18.05.2005,BOJONGKONDANG,DESA,PEREMPUAN,2083,JIWA,2020
22717,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040015,MEKARWANGI,32.18.05,LANGKAPLANCAR,32.18.05.2013,MEKARWANGI,DESA,LAKI-LAKI,808,JIWA,2020
22718,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218040,LANGKAPLANCAR,3218040015,MEKARWANGI,32.18.05,LANGKAPLANCAR,32.18.05.2013,MEKARWANGI,DESA,PEREMPUAN,773,JIWA,2020
22719,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050001,KARANGJALADRI,32.18.01,PARIGI,32.18.01.2007,KARANGJALADRI,DESA,LAKI-LAKI,2655,JIWA,2020
22720,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050001,KARANGJALADRI,32.18.01,PARIGI,32.18.01.2007,KARANGJALADRI,DESA,PEREMPUAN,2608,JIWA,2020
22721,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050002,PARIGI,32.18.01,PARIGI,32.18.01.2001,PARIGI,DESA,LAKI-LAKI,2565,JIWA,2020
22722,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050002,PARIGI,32.18.01,PARIGI,32.18.01.2001,PARIGI,DESA,PEREMPUAN,2644,JIWA,2020
22723,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050003,KARANGBENDA,32.18.01,PARIGI,32.18.01.2002,KARANGBENDA,DESA,LAKI-LAKI,2695,JIWA,2020
22724,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050003,KARANGBENDA,32.18.01,PARIGI,32.18.01.2002,KARANGBENDA,DESA,PEREMPUAN,2842,JIWA,2020
22725,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050004,CILIANG,32.18.01,PARIGI,32.18.01.2003,CILIANG,DESA,LAKI-LAKI,1610,JIWA,2020
22726,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050004,CILIANG,32.18.01,PARIGI,32.18.01.2003,CILIANG,DESA,PEREMPUAN,1576,JIWA,2020
22727,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050005,CIBENDA,32.18.01,PARIGI,32.18.01.2008,CIBENDA,DESA,LAKI-LAKI,3805,JIWA,2020
22728,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050005,CIBENDA,32.18.01,PARIGI,32.18.01.2008,CIBENDA,DESA,PEREMPUAN,3864,JIWA,2020
22729,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050006,BOJONG,32.18.01,PARIGI,32.18.01.2004,BOJONG,DESA,LAKI-LAKI,1737,JIWA,2020
22730,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050006,BOJONG,32.18.01,PARIGI,32.18.01.2004,BOJONG,DESA,PEREMPUAN,1800,JIWA,2020
22731,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050007,SELASARI,32.18.01,PARIGI,32.18.01.2006,SELASARI,DESA,LAKI-LAKI,2368,JIWA,2020
22732,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050007,SELASARI,32.18.01,PARIGI,32.18.01.2006,SELASARI,DESA,PEREMPUAN,2439,JIWA,2020
22733,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050008,CINTARATU,32.18.01,PARIGI,32.18.01.2005,CINTARATU,DESA,LAKI-LAKI,1749,JIWA,2020
22734,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050008,CINTARATU,32.18.01,PARIGI,32.18.01.2005,CINTARATU,DESA,PEREMPUAN,1753,JIWA,2020
22735,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050009,CINTAKARYA,32.18.01,PARIGI,32.18.01.2009,CINTAKARYA,DESA,LAKI-LAKI,1847,JIWA,2020
22736,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050009,CINTAKARYA,32.18.01,PARIGI,32.18.01.2009,CINTAKARYA,DESA,PEREMPUAN,1891,JIWA,2020
22737,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050010,PARAKANMANGGU,32.18.01,PARIGI,32.18.01.2010,PARAKANMANGGU,DESA,LAKI-LAKI,1923,JIWA,2020
22738,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218050,PARIGI,3218050010,PARAKANMANGGU,32.18.01,PARIGI,32.18.01.2010,PARAKANMANGGU,DESA,PEREMPUAN,1968,JIWA,2020
22739,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060001,SUKARESIK,32.18.10,SIDAMULIH,32.18.10.2003,SUKARESIK,DESA,LAKI-LAKI,2637,JIWA,2020
22740,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060001,SUKARESIK,32.18.10,SIDAMULIH,32.18.10.2003,SUKARESIK,DESA,PEREMPUAN,2754,JIWA,2020
22741,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060002,CIKEMBULAN,32.18.10,SIDAMULIH,32.18.10.2004,CIKEMBULAN,DESA,LAKI-LAKI,2312,JIWA,2020
22742,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060002,CIKEMBULAN,32.18.10,SIDAMULIH,32.18.10.2004,CIKEMBULAN,DESA,PEREMPUAN,2378,JIWA,2020
22743,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060003,PAJATEN,32.18.10,SIDAMULIH,32.18.10.2005,PAJATEN,DESA,LAKI-LAKI,2684,JIWA,2020
22744,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060003,PAJATEN,32.18.10,SIDAMULIH,32.18.10.2005,PAJATEN,DESA,PEREMPUAN,2673,JIWA,2020
22745,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060004,SIDAMULIH,32.18.10,SIDAMULIH,32.18.10.2001,SIDAMULIH,DESA,LAKI-LAKI,2331,JIWA,2020
22746,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060004,SIDAMULIH,32.18.10,SIDAMULIH,32.18.10.2001,SIDAMULIH,DESA,PEREMPUAN,2279,JIWA,2020
22747,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060005,CIKALONG,32.18.10,SIDAMULIH,32.18.10.2002,CIKALONG,DESA,LAKI-LAKI,1551,JIWA,2020
22748,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060005,CIKALONG,32.18.10,SIDAMULIH,32.18.10.2002,CIKALONG,DESA,PEREMPUAN,1630,JIWA,2020
22749,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060006,KERSARATU,32.18.10,SIDAMULIH,32.18.10.2006,KERSARATU,DESA,LAKI-LAKI,1278,JIWA,2020
22750,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060006,KERSARATU,32.18.10,SIDAMULIH,32.18.10.2006,KERSARATU,DESA,PEREMPUAN,1272,JIWA,2020
22751,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060007,KALIJATI,32.18.10,SIDAMULIH,32.18.10.2007,KALIJATI,DESA,LAKI-LAKI,2029,JIWA,2020
22752,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218060,SIDAMULIH,3218060007,KALIJATI,32.18.10,SIDAMULIH,32.18.10.2007,KALIJATI,DESA,PEREMPUAN,1949,JIWA,2020
22753,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070001,WONOHARJO,32.18.09,PANGANDARAN,32.18.09.2005,WONOHARJO,DESA,LAKI-LAKI,5295,JIWA,2020
22754,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070001,WONOHARJO,32.18.09,PANGANDARAN,32.18.09.2005,WONOHARJO,DESA,PEREMPUAN,5326,JIWA,2020
22755,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070002,PANANJUNG,32.18.09,PANGANDARAN,32.18.09.2007,PANANJUNG,DESA,LAKI-LAKI,4269,JIWA,2020
22756,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070002,PANANJUNG,32.18.09,PANGANDARAN,32.18.09.2007,PANANJUNG,DESA,PEREMPUAN,4290,JIWA,2020
22757,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070003,PANGANDARAN,32.18.09,PANGANDARAN,32.18.09.2004,PANGANDARAN,DESA,LAKI-LAKI,5119,JIWA,2020
22758,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070003,PANGANDARAN,32.18.09,PANGANDARAN,32.18.09.2004,PANGANDARAN,DESA,PEREMPUAN,5001,JIWA,2020
22759,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070004,BABAKAN,32.18.09,PANGANDARAN,32.18.09.2001,BABAKAN,DESA,LAKI-LAKI,6123,JIWA,2020
22760,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070004,BABAKAN,32.18.09,PANGANDARAN,32.18.09.2001,BABAKAN,DESA,PEREMPUAN,6049,JIWA,2020
22761,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070005,SUKAHURIP,32.18.09,PANGANDARAN,32.18.09.2002,SUKAHURIP,DESA,LAKI-LAKI,1975,JIWA,2020
22762,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070005,SUKAHURIP,32.18.09,PANGANDARAN,32.18.09.2002,SUKAHURIP,DESA,PEREMPUAN,1957,JIWA,2020
22763,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070006,PURBAHAYU,32.18.09,PANGANDARAN,32.18.09.2003,PURBAHAYU,DESA,LAKI-LAKI,2069,JIWA,2020
22764,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070006,PURBAHAYU,32.18.09,PANGANDARAN,32.18.09.2003,PURBAHAYU,DESA,PEREMPUAN,2012,JIWA,2020
22765,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070007,SIDOMULYO,32.18.09,PANGANDARAN,32.18.09.2006,SIDOMULYO,DESA,LAKI-LAKI,3538,JIWA,2020
22766,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070007,SIDOMULYO,32.18.09,PANGANDARAN,32.18.09.2006,SIDOMULYO,DESA,PEREMPUAN,3400,JIWA,2020
22767,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070008,PAGERGUNUNG,32.18.09,PANGANDARAN,32.18.09.2008,PAGERGUNUNG,DESA,LAKI-LAKI,1198,JIWA,2020
22768,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218070,PANGANDARAN,3218070008,PAGERGUNUNG,32.18.09,PANGANDARAN,32.18.09.2008,PAGERGUNUNG,DESA,PEREMPUAN,1255,JIWA,2020
22769,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080001,PUTRAPINGGAN,32.18.08,KALIPUCANG,32.18.08.2001,PUTRAPINGGAN,DESA,LAKI-LAKI,2562,JIWA,2020
22770,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080001,PUTRAPINGGAN,32.18.08,KALIPUCANG,32.18.08.2001,PUTRAPINGGAN,DESA,PEREMPUAN,2539,JIWA,2020
22771,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080002,EMPLAK,32.18.08,KALIPUCANG,32.18.08.2002,EMPLAK,DESA,LAKI-LAKI,1367,JIWA,2020
22772,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080002,EMPLAK,32.18.08,KALIPUCANG,32.18.08.2002,EMPLAK,DESA,PEREMPUAN,1339,JIWA,2020
22773,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080003,BAGOLO,32.18.08,KALIPUCANG,32.18.08.2003,BAGOLO,DESA,LAKI-LAKI,1689,JIWA,2020
22774,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080003,BAGOLO,32.18.08,KALIPUCANG,32.18.08.2003,BAGOLO,DESA,PEREMPUAN,1642,JIWA,2020
22775,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080004,PAMOTAN,32.18.08,KALIPUCANG,32.18.08.2004,PAMOTAN,DESA,LAKI-LAKI,2179,JIWA,2020
22776,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080004,PAMOTAN,32.18.08,KALIPUCANG,32.18.08.2004,PAMOTAN,DESA,PEREMPUAN,2183,JIWA,2020
22777,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080005,KALIPUCANG,32.18.08,KALIPUCANG,32.18.08.2005,KALIPUCANG,DESA,LAKI-LAKI,2911,JIWA,2020
22778,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080005,KALIPUCANG,32.18.08,KALIPUCANG,32.18.08.2005,KALIPUCANG,DESA,PEREMPUAN,2959,JIWA,2020
22779,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080006,CIBULUH,32.18.08,KALIPUCANG,32.18.08.2006,CIBULUH,DESA,LAKI-LAKI,1569,JIWA,2020
22780,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080006,CIBULUH,32.18.08,KALIPUCANG,32.18.08.2006,CIBULUH,DESA,PEREMPUAN,1516,JIWA,2020
22781,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080007,BANJARHARJA,32.18.08,KALIPUCANG,32.18.08.2007,BANJARHARJA,DESA,LAKI-LAKI,3385,JIWA,2020
22782,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080007,BANJARHARJA,32.18.08,KALIPUCANG,32.18.08.2007,BANJARHARJA,DESA,PEREMPUAN,3321,JIWA,2020
22783,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080008,TUNGGILIS,32.18.08,KALIPUCANG,32.18.08.2008,TUNGGILIS,DESA,LAKI-LAKI,2627,JIWA,2020
22784,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080008,TUNGGILIS,32.18.08,KALIPUCANG,32.18.08.2008,TUNGGILIS,DESA,PEREMPUAN,2552,JIWA,2020
22785,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080009,CIPARAKAN,32.18.08,KALIPUCANG,32.18.08.2009,CIPARAKAN,DESA,LAKI-LAKI,1314,JIWA,2020
22786,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218080,KALIPUCANG,3218080009,CIPARAKAN,32.18.08,KALIPUCANG,32.18.08.2009,CIPARAKAN,DESA,PEREMPUAN,1335,JIWA,2020
22787,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218090,PADAHERANG,3218090001,PANYUTRAN,32.18.07,PADAHERANG,32.18.07.2001,PANYUTRAN,DESA,LAKI-LAKI,1490,JIWA,2020
22788,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218090,PADAHERANG,3218090001,PANYUTRAN,32.18.07,PADAHERANG,32.18.07.2001,PANYUTRAN,DESA,PEREMPUAN,1435,JIWA,2020
22789,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3218090,PADAHERANG,3218090002,BOJONGSARI,32.18.07,PADAHERANG,32.18.07.2011,BOJONGSARI,DESA,LAKI-LAKI,1176,JIWA,2020
